,idf
barangkita,7.174827228410347
barat,2.7204799321568394
barata,6.7693621203021825
baratasep,7.174827228410347
baratbagaimana,7.174827228410347
baratbetul,7.174827228410347
baratjadi,7.174827228410347
baratkebocoran,7.174827228410347
baratselanjutnya,7.174827228410347
baratseluruh,7.174827228410347
barbel,6.258536496536192
barel,7.174827228410347
barelang,7.174827228410347
bareng,5.470079136171922
barengbareng,6.076214939742237
bareskrim,6.7693621203021825
baret,7.174827228410347
barha,6.7693621203021825
bari,6.7693621203021825
barier,7.174827228410347
barikade,7.174827228410347
baring,5.670749831634073
baringbaring,7.174827228410347
barito,6.7693621203021825
barokah,6.481680047850402
baron,7.174827228410347
barp,7.174827228410347
barsetelah,7.174827228410347
barubaru,7.174827228410347
barukepala,7.174827228410347
baruna,7.174827228410347
baruno,7.174827228410347
barupolisi,7.174827228410347
bas,4.572137542965963
basah,4.923535429803852
basarnas,4.732480193041143
base,6.7693621203021825
basecamp,7.174827228410347
basemen,6.7693621203021825
basement,5.565389315976247
basic,7.174827228410347
basket,7.174827228410347
baskom,7.174827228410347
basoeni,6.258536496536192
basoeniyang,7.174827228410347
basreng,7.174827228410347
basri,7.174827228410347
basuki,5.922064259914979
basuni,6.076214939742237
baswedan,6.7693621203021825
bata,6.7693621203021825
batabata,7.174827228410347
batako,6.7693621203021825
batal,6.076214939742237
batalyon,7.174827228410347
batam,5.470079136171922
batamatap,7.174827228410347
batamkepala,7.174827228410347
batamtelah,7.174827228410347
batang,5.565389315976247
batangbatang,7.174827228410347
batanghari,6.481680047850402
batangsaren,7.174827228410347
batangtadi,7.174827228410347
batas,3.916730690388865
baterai,7.174827228410347
batibati,6.7693621203021825
batik,7.174827228410347
batre,7.174827228410347
batu,3.8426227182351433
batubara,6.258536496536192
batubaranya,7.174827228410347
batubenar,7.174827228410347
batubetul,7.174827228410347
batujajar,7.174827228410347
batuk,6.481680047850402
batunyasaya,7.174827228410347
batupada,7.174827228410347
batuperistiwa,7.174827228410347
batuputih,6.7693621203021825
batur,5.670749831634073
baturaja,7.174827228410347
batusaat,7.174827228410347
batutebing,7.174827228410347
bau,4.872242135416301
bauberdasarkan,6.7693621203021825
bauho,6.481680047850402
baung,7.174827228410347
baureno,7.174827228410347
baut,6.258536496536192
bautbaut,7.174827228410347
baw,7.174827228410347
bawa,1.9708205413335518
bawaanpada,7.174827228410347
bawahdiduga,7.174827228410347
bawahjam,7.174827228410347
bawahkarena,7.174827228410347
bawahnyaberat,6.7693621203021825
bawahnyakami,7.174827228410347
bawahnyatanahya,7.174827228410347
bawahpuing,7.174827228410347
bawahsaksi,7.174827228410347
bawahselanjutnya,6.7693621203021825
bawahternyata,6.7693621203021825
bawain,7.174827228410347
bawaslu,5.228917079355034
bawono,7.174827228410347
bay,6.7693621203021825
baya,6.7693621203021825
bayan,7.174827228410347
bayar,5.788532867290456
bayi,5.670749831634073
bayibayi,7.174827228410347
bayidilansir,7.174827228410347
bayongbongmeninggalnya,7.174827228410347
bayu,5.670749831634073
bayukarta,6.7693621203021825
bayur,7.174827228410347
bazar,6.7693621203021825
baznas,7.174827228410347
bb,7.174827228410347
bbkt,7.174827228410347
bbm,4.872242135416301
bbmdimungkinkan,7.174827228410347
bbmpenyebab,7.174827228410347
bbpjn,7.174827228410347
bbr,6.7693621203021825
bbtudseiring,7.174827228410347
bbys,7.174827228410347
bc,6.7693621203021825
bd,7.174827228410347
bdhbdh,6.076214939742237
bea,7.174827228410347
beach,6.258536496536192
beachapi,7.174827228410347
beasiswa,7.174827228410347
beat,6.7693621203021825
beban,4.083784775052031
bebas,5.159924207868082
bebatuan,6.258536496536192
bebek,6.7693621203021825
beber,4.535769898795088
bebernyadi,7.174827228410347
bebernyakorban,6.7693621203021825
bebernyakota,7.174827228410347
bebernyalebih,7.174827228410347
bebernyamenurut,7.174827228410347
bebernyangajib,7.174827228410347
bebernyapihaknya,7.174827228410347
bebernyasementara,7.174827228410347
bebernyasimak,7.174827228410347
bebernyasuprianto,6.7693621203021825
bebernyaterkait,7.174827228410347
bebesen,6.481680047850402
beck,6.7693621203021825
becko,7.174827228410347
beda,5.034761064914076
bedagai,7.174827228410347
bedah,7.174827228410347
beddy,6.481680047850402
beddydia,7.174827228410347
beddylihat,7.174827228410347
bedeng,4.689920578622347
bedengbedeng,7.174827228410347
beer,6.7693621203021825
begadang,6.076214939742237
begadangmereka,7.174827228410347
begadangpemeriksaan,7.174827228410347
begadangtapi,7.174827228410347
begadangtidur,7.174827228410347
begel,7.174827228410347
behin,7.174827228410347
beijing,6.7693621203021825
bejana,7.174827228410347
beji,6.7693621203021825
bejijong,7.174827228410347
bekal,5.470079136171922
bekas,3.8606412237378214
bekasap,6.7693621203021825
bekatul,7.174827228410347
bekerjaada,6.481680047850402
bekerjadari,6.7693621203021825
bekerjadiduga,6.481680047850402
bekerjadilansir,7.174827228410347
bekerjaflying,7.174827228410347
bekerjainformasi,7.174827228410347
bekerjakapolsek,7.174827228410347
bekerjamenurut,7.174827228410347
bekerjapara,7.174827228410347
bekerjaperistiwa,7.174827228410347
bekerjasama,6.7693621203021825
bekerjasarlan,7.174827228410347
bekerjasaya,7.174827228410347
bekerjasebelumnya,7.174827228410347
bekerjasecara,7.174827228410347
bekerjaterdengar,7.174827228410347
bekerjauntuk,7.174827228410347
beku,6.7693621203021825
bela,5.788532867290456
belah,3.498526556503271
belakangcamat,7.174827228410347
belakangkalau,7.174827228410347
belakangkasat,7.174827228410347
belakangnyasementara,7.174827228410347
belanda,6.481680047850402
belanja,5.788532867290456
belanjaannyaiya,7.174827228410347
belarusia,7.174827228410347
belas,7.174827228410347
belasungkawa,5.228917079355034
belatung,7.174827228410347
belawan,7.174827228410347
belawankasat,7.174827228410347
belawansaat,7.174827228410347
belerang,6.481680047850402
beli,4.82345197124687
beliau,4.6490985841020915
belikan,7.174827228410347
belit,5.922064259914979
belitung,7.174827228410347
beliung,6.7693621203021825
bella,7.174827228410347
belo,7.174827228410347
belok,5.922064259914979
belokasi,7.174827228410347
belu,6.481680047850402
beluantonio,6.7693621203021825
belukar,7.174827228410347
belumai,7.174827228410347
bemper,7.174827228410347
benah,6.076214939742237
benarbenar,6.076214939742237
benarkahvideo,7.174827228410347
benarkembalikan,7.174827228410347
bencana,4.689920578622347
benci,7.174827228410347
bencong,7.174827228410347
benda,5.383067759182292
bendabenda,6.076214939742237
bendera,6.7693621203021825
benderakarena,7.174827228410347
bendesa,7.174827228410347
bendilwungu,7.174827228410347
bendrat,7.174827228410347
bends,7.174827228410347
bendung,5.922064259914979
benelan,7.174827228410347
bener,6.481680047850402
beneran,7.174827228410347
benerbener,7.174827228410347
benerdipurworejo,6.481680047850402
benerin,7.174827228410347
benerm,6.7693621203021825
bengkak,6.7693621203021825
bengkal,6.258536496536192
bengkalai,6.7693621203021825
bengkaliskepala,7.174827228410347
bengkel,5.383067759182292
bengkok,6.481680047850402
bengkulu,7.174827228410347
beni,6.258536496536192
benny,6.076214939742237
bennybenny,6.7693621203021825
bennydia,6.7693621203021825
benowo,6.481680047850402
bensin,7.174827228410347
bentang,6.076214939742237
benteng,7.174827228410347
bentrok,6.7693621203021825
bentuk,4.7769319556119765
bentur,5.034761064914076
benturandari,7.174827228410347
beny,7.174827228410347
bepergianibu,7.174827228410347
beracunkebocoran,7.174827228410347
beracunpak,7.174827228410347
beracunseluruh,7.174827228410347
beracunterjadinya,7.174827228410347
beraktivitasnamun,7.174827228410347
berancun,7.174827228410347
berandaiandaidugaan,7.174827228410347
berangkat,4.341613884354131
berani,5.228917079355034
beranta,6.7693621203021825
berantas,6.7693621203021825
berartipara,7.174827228410347
beras,5.788532867290456
beraskebakaran,7.174827228410347
beraspekerja,7.174827228410347
berat,3.262804222982201
beratbahaya,7.174827228410347
beratkebakaran,7.174827228410347
beratkecelakaan,6.7693621203021825
beratpihak,7.174827228410347
beratproyek,7.174827228410347
beratsementara,7.174827228410347
beratsopirnya,7.174827228410347
berattidak,7.174827228410347
berbahayasimak,7.174827228410347
berbedabeda,7.174827228410347
berbedadalam,7.174827228410347
berbedakapolres,7.174827228410347
berbedasebelumnya,7.174827228410347
berbondongbondong,6.481680047850402
berbuatbaikid,7.174827228410347
bercitacita,7.174827228410347
berdarahdarah,6.7693621203021825
berdarahkejadian,7.174827228410347
berdempetandengan,6.481680047850402
berdesakdesakan,7.174827228410347
berdukakemudian,7.174827228410347
berdukasaksi,7.174827228410347
beredarmenurut,6.481680047850402
beres,5.922064259914979
beresberes,6.7693621203021825
berfikir,7.174827228410347
bergelantungangambasvideo,7.174827228410347
bergerakgerak,7.174827228410347
bergerakkarena,7.174827228410347
bergeraknamun,7.174827228410347
bergeraksetalah,6.481680047850402
berharihari,6.7693621203021825
berhasilkarena,7.174827228410347
berhasilsebelum,7.174827228410347
berhatihati,4.312626347480879
berhaya,7.174827228410347
berhentitetapi,7.174827228410347
berikutdilaporkan,7.174827228410347
berikutnyasaksikan,7.174827228410347
berikutnyasimak,7.174827228410347
berikutsimak,7.174827228410347
berinisal,7.174827228410347
berinsial,7.174827228410347
berisitirahat,7.174827228410347
beristirahatsetelah,7.174827228410347
berita,3.498526556503271
beritaafp,7.174827228410347
berjagaselain,7.174827228410347
berjalanautopsi,7.174827228410347
berjalanjalan,7.174827228410347
berjalanuntuk,7.174827228410347
berjamjam,6.481680047850402
berkacakaca,7.174827228410347
berkafein,7.174827228410347
berkah,7.174827228410347
berkalasejauh,6.7693621203021825
berkalikali,5.922064259914979
berkaratpetugas,6.7693621203021825
berkas,6.076214939742237
berkasberkas,6.7693621203021825
berkat,6.481680047850402
berkendaraberikut,6.7693621203021825
berkendarakalau,7.174827228410347
berkendarakita,7.174827228410347
berkendaramemang,6.7693621203021825
berkobarkobar,7.174827228410347
berkoodinasi,7.174827228410347
berlangsungbetul,7.174827228410347
berlangsungdilansir,7.174827228410347
berlangsungkami,7.174827228410347
berlangsungkepala,7.174827228410347
berlangsunglihat,7.174827228410347
berlansung,7.174827228410347
berlawananakibat,7.174827228410347
berlawananik,7.174827228410347
berlawananpengendara,6.7693621203021825
berlebihgelombang,7.174827228410347
berlebihmigrain,7.174827228410347
berlianto,7.174827228410347
berlombalomba,7.174827228410347
bermainmain,6.7693621203021825
bermainsaya,7.174827228410347
bermaterai,7.174827228410347
berminyakmengetahui,7.174827228410347
bernapassaksi,7.174827228410347
bernisial,7.174827228410347
bernopol,4.371466847503813
bernyawasementara,7.174827228410347
berolahragaperistiwa,6.7693621203021825
berpindahpindah,7.174827228410347
berplat,7.174827228410347
berporfesi,7.174827228410347
berputarproses,7.174827228410347
bersamaanistri,7.174827228410347
bersamaantak,7.174827228410347
bersamasama,5.922064259914979
bersamasetelahnya,7.174827228410347
bersih,4.230388249243907
bersihbersih,6.076214939742237
bersihin,7.174827228410347
bersitegang,7.174827228410347
bertakjiah,7.174827228410347
bertanggungjawab,6.7693621203021825
bertanyatanya,7.174827228410347
berteduhpohon,7.174827228410347
berteduhsebanyak,7.174827228410347
bertetanggasaksi,7.174827228410347
bertingkatgambargambar,7.174827228410347
bertugasada,7.174827228410347
bertugasbagi,7.174827228410347
bertugasdarah,7.174827228410347
bertugasdi,7.174827228410347
bertugashal,7.174827228410347
bertugaskita,7.174827228410347
bertugasmemang,6.7693621203021825
bertugassampai,6.7693621203021825
bertugassemua,7.174827228410347
berturutturut,6.7693621203021825
berturutturutbanyak,7.174827228410347
berturutturutgelombang,7.174827228410347
beru,6.481680047850402
berung,6.7693621203021825
berwajibbelum,7.174827228410347
berwenangjadi,7.174827228410347
besarbesar,7.174827228410347
besarbesaran,7.174827228410347
besarbesarandilansir,7.174827228410347
besaritu,7.174827228410347
besariya,6.7693621203021825
besarjalan,7.174827228410347
besarkami,7.174827228410347
besarkerusuhan,7.174827228410347
besarproses,6.7693621203021825
besarsejumlah,7.174827228410347
beselang,7.174827228410347
beshear,6.7693621203021825
beshearsebelumnya,7.174827228410347
besi,3.72483968257876
besiaga,7.174827228410347
besiapi,7.174827228410347
besikorban,7.174827228410347
besitang,7.174827228410347
besok,4.82345197124687
besuk,6.258536496536192
betapa,6.481680047850402
betara,6.7693621203021825
betis,6.481680047850402
beton,4.7769319556119765
betoneser,7.174827228410347
betonkapolsek,7.174827228410347
betulbetul,7.174827228410347
betulin,6.7693621203021825
betung,7.174827228410347
beut,6.7693621203021825
beva,6.7693621203021825
bey,6.481680047850402
beybaca,7.174827228410347
bg,6.258536496536192
bhabinkamtibmas,6.7693621203021825
bharat,7.174827228410347
bharmal,7.174827228410347
bhayangkara,5.228917079355034
bhayangkarakorban,7.174827228410347
bhayangkarasemua,7.174827228410347
bhi,6.7693621203021825
bhopal,7.174827228410347
biacara,7.174827228410347
biang,6.7693621203021825
biar,5.470079136171922
bias,7.174827228410347
biasane,7.174827228410347
biasanyanamun,7.174827228410347
biasatornado,7.174827228410347
biasawaktu,7.174827228410347
biauw,6.7693621203021825
biaya,4.500678578983818
bibir,6.7693621203021825
bibit,6.7693621203021825
bicara,4.689920578622347
bicaraalmarhum,7.174827228410347
bidan,6.7693621203021825
bidang,4.732480193041143
bidentelah,7.174827228410347
bidhumas,7.174827228410347
bihan,7.174827228410347
bihar,7.174827228410347
bijak,5.670749831634073
bijih,7.174827228410347
bikers,7.174827228410347
bikin,4.82345197124687
bilah,7.174827228410347
bilamana,6.7693621203021825
bilang,4.82345197124687
biling,7.174827228410347
billy,7.174827228410347
bily,7.174827228410347
bimbing,6.258536496536192
bimo,6.7693621203021825
bimomelihat,7.174827228410347
bimoselanjutnya,7.174827228410347
bimtek,7.174827228410347
bin,7.174827228410347
bina,6.258536496536192
binaragawan,6.258536496536192
bincang,5.228917079355034
binformasi,7.174827228410347
bingkai,6.7693621203021825
bingung,6.258536496536192
binh,7.174827228410347
binjai,6.076214939742237
binjol,7.174827228410347
bintan,7.174827228410347
bintang,5.788532867290456
bintangindra,7.174827228410347
bintara,7.174827228410347
bintono,6.7693621203021825
bintoro,7.174827228410347
biodisel,7.174827228410347
bioetanol,5.303025051508755
bioetanolyang,7.174827228410347
biogas,6.7693621203021825
biologis,7.174827228410347
biopsi,7.174827228410347
bipartit,7.174827228410347
bira,5.922064259914979
bireuenkeduanya,7.174827228410347
biro,6.076214939742237
biru,6.481680047850402
bisnis,6.258536496536192
bisono,7.174827228410347
bita,6.7693621203021825
biting,7.174827228410347
bitung,7.174827228410347
bitungdiduga,7.174827228410347
bius,6.7693621203021825
bjorka,7.174827228410347
bjorkaberikut,7.174827228410347
bjorkalaporan,7.174827228410347
bjorkameski,7.174827228410347
bjorkasebelumnya,7.174827228410347
bk,6.7693621203021825
bkd,7.174827228410347
bkia,6.7693621203021825
bkms,7.174827228410347
bksda,6.258536496536192
bkt,6.258536496536192
bl,6.7693621203021825
blambangan,6.258536496536192
blambangankanit,7.174827228410347
blang,7.174827228410347
blangbarom,7.174827228410347
blender,7.174827228410347
blenderkejadian,7.174827228410347
blenduk,7.174827228410347
blimbing,6.7693621203021825
blimbingsarikorban,7.174827228410347
blitar,5.922064259914979
blitarkapolsek,7.174827228410347
block,7.174827228410347
blok,4.872242135416301
blokade,7.174827228410347
blokblok,6.7693621203021825
blong,6.076214939742237
blongnahas,7.174827228410347
blora,6.481680047850402
blower,6.7693621203021825
blu,6.7693621203021825
bluto,6.258536496536192
bm,6.7693621203021825
bmz,7.174827228410347
boat,6.481680047850402
bob,6.7693621203021825
bobby,7.174827228410347
bobon,7.174827228410347
bocah,5.922064259914979
bocahbocah,7.174827228410347
boceng,7.174827228410347
bocimi,6.7693621203021825
bocor,3.7090913256106206
bocoriya,6.7693621203021825
bocorkorban,7.174827228410347
bocorlima,6.7693621203021825
bodi,5.788532867290456
body,6.481680047850402
boediono,6.7693621203021825
boga,7.174827228410347
bogiek,7.174827228410347
bogor,4.923535429803852
bogorkendaraan,7.174827228410347
bogorkorban,7.174827228410347
bohong,7.174827228410347
boikot,7.174827228410347
boja,7.174827228410347
bojonegoro,5.565389315976247
